userid,score,city,gender,age,equity,balance,products,credit_card,last_activity,salary,churn
156701,678.0,Ярославль,М,38,1,,1,1,1,390144.67,0
146706,775.0,Ярославль,М,48,4,298218.77,2,1,0,88664.43,0
217454,813.0,Ярославль,Ж,55,3,674182.96,3,1,0,141450.86,0
258234,762.0,Ярославль,М,39,1,337472.75,2,1,0,190885.08,0
62695,692.0,Рыбинск,Ж,59,0,,1,1,1,212614.43,0
189574,893.0,Ярославль,М,61,5,592481.38,3,1,0,61148.67,0
185244,863.0,Ростов,М,33,3,894969.25,2,1,0,97967.9,0
64299,738.0,Ростов,М,44,3,217861.19,2,1,0,169838.09,0
209445,833.0,Ярославль,М,25,4,277700.09,2,0,1,74685.05,0
201507,897.0,Ярославль,М,32,5,640297.8,2,1,0,98522.88,0
240716,759.0,Ярославль,М,52,0,236070.17,1,1,0,41117.89,0
160371,899.0,Ростов,М,56,5,743910.4,2,1,0,70318.49,0
222541,818.0,Ярославль,Ж,36,3,331522.38,2,1,1,132192.57,0
198009,829.0,Ярославль,Ж,34,4,1090876.55,3,1,0,165063.69,0
228878,777.0,Ярославль,М,39,1,206013.08,2,1,0,137692.15,0
95851,727.0,Рыбинск,Ж,46,0,,2,1,1,176230.22,0
112545,807.0,Ярославль,М,32,2,230484.52,2,1,0,25849.88,0
189230,786.0,Ярославль,М,36,3,214947.94,2,1,0,75969.82,0
71651,831.0,Ярославль,М,50,5,560145.71,2,1,1,108250.17,0
215585,691.0,Ярославль,М,33,0,,1,1,0,235809.56,0
35426,888.0,Ярославль,Ж,39,3,441887.47,2,0,0,155693.45,0
60440,729.0,Ярославль,М,39,0,35495.61,2,1,0,175477.0,0
144885,850.0,Рыбинск,М,43,3,353570.46,2,0,0,80671.4,0
34327,710.0,Ярославль,М,34,0,,1,1,1,213672.64,0
70949,715.0,Рыбинск,М,55,0,,1,1,1,153241.67,0
74718,672.0,Ярославль,М,26,0,,1,1,0,128696.93,0
255972,884.0,Рыбинск,М,43,5,802635.66,2,0,0,153336.67,0
230037,824.0,Ярославль,Ж,43,5,509138.85,3,1,0,141881.53,0
136352,767.0,Ярославль,М,45,5,621462.47,2,1,1,156792.09,0
174013,836.0,Ярославль,Ж,44,3,474099.47,3,1,0,202749.46,0
108695,791.0,Ярославль,Ж,73,1,322718.91,2,1,1,39612.39,0
131093,785.0,Ростов,Ж,55,3,309195.1,2,1,1,50734.23,0
192801,810.0,Ярославль,М,36,2,147589.91,2,1,1,91355.92,0
155423,768.0,Ярославль,Ж,30,2,89663.69,2,1,0,98075.2,0
236412,832.0,Ярославль,М,42,3,404754.03,3,1,0,150802.87,0
128032,668.0,Ярославль,Ж,42,0,,1,1,1,121232.81,0
190467,919.0,Ростов,М,32,3,306434.83,2,1,0,120389.89,0
225941,846.0,Ярославль,М,41,5,1237859.39,3,1,0,227642.4,0
245356,778.0,Ярославль,Ж,44,3,381514.9,2,1,1,123075.6,0
164408,940.0,Ярославль,Ж,76,5,1096897.89,2,1,1,119951.66,0
108933,686.0,Ярославль,М,34,0,,1,1,0,180434.51,0
223334,831.0,Ярославль,Ж,49,3,327654.41,2,1,0,100024.24,0
92699,789.0,Ярославль,М,58,3,360788.54,2,1,0,65838.35,0
131033,759.0,Рыбинск,Ж,41,4,301882.5,2,1,1,102517.6,0
6211,835.0,Ярославль,М,41,5,1243799.11,2,1,0,236339.49,0
137268,657.0,Рыбинск,Ж,50,0,,1,1,1,174891.55,0
74546,739.0,Ростов,М,40,0,62889.53,2,1,1,136798.83,0
211041,779.0,Ростов,М,60,4,1195619.0,2,1,1,68554.94,0
28262,675.0,Ярославль,М,46,0,,1,1,0,224500.32,0
181492,737.0,Рыбинск,М,46,0,,1,1,1,228780.35,0
71226,900.0,Ростов,Ж,45,5,1338222.04,2,1,1,169924.37,0
86590,847.0,Рыбинск,М,61,4,2033248.27,2,1,1,94920.3,0
36221,768.0,Ярославль,М,50,2,1224914.93,2,0,1,168122.78,0
132859,880.0,Ростов,М,44,3,334206.59,2,1,0,169849.66,0
65605,750.0,Ярославль,М,40,0,,1,1,0,419297.79,0
224381,906.0,Ярославль,Ж,34,5,777410.42,2,1,0,92181.66,0
194118,802.0,Ярославль,Ж,43,5,403106.22,2,0,0,76502.8,0
153369,923.0,Ростов,Ж,64,5,897881.83,2,0,1,100966.34,0
190731,875.0,Рыбинск,Ж,46,1,286206.41,2,1,1,167777.7,0
182177,838.0,Ростов,М,31,3,364011.54,2,1,0,67002.49,0
126641,784.0,Ростов,М,61,3,827459.89,2,1,0,27996.57,0
154558,861.0,Ярославль,Ж,72,5,940154.19,2,1,1,71183.98,0
217510,800.0,Рыбинск,Ж,52,3,225494.15,1,1,0,31209.45,0
197719,825.0,Ярославль,М,49,5,943520.86,2,1,1,127774.95,0
246527,876.0,Ярославль,Ж,78,5,2059854.8,2,1,1,81278.75,0
252045,883.0,Рыбинск,М,48,4,608708.31,2,1,0,108341.51,0
123920,801.0,Ярославль,Ж,32,2,1054587.49,2,1,1,125270.79,0
109825,985.0,Рыбинск,Ж,41,4,6749773.07,2,1,0,698013.27,0
223497,836.0,Ростов,М,32,5,1290386.49,2,1,0,77009.18,0
207784,762.0,Ростов,М,23,1,28315.55,2,1,1,80957.02,0
248538,851.0,Рыбинск,Ж,51,3,230610.65,2,1,1,94958.53,0
67063,752.0,Ростов,М,57,0,82522.84,2,1,0,95067.15,0
11917,867.0,Рыбинск,Ж,40,4,529807.66,2,0,0,190659.14,0
133720,794.0,Рыбинск,Ж,43,2,171868.03,2,1,1,30212.13,0
200145,738.0,Ярославль,Ж,62,0,,2,1,1,136944.84,0
64721,928.0,Ярославль,Ж,66,2,2939891.39,2,0,1,147794.75,0
35283,779.0,Рыбинск,М,50,2,1229957.72,2,1,0,125266.26,0
133425,798.0,Рыбинск,Ж,38,3,196566.32,2,0,1,190485.78,0
130701,888.0,Ярославль,М,28,0,69225.6,2,1,0,144533.22,0
216140,692.0,Ростов,Ж,62,0,,1,1,0,364087.62,0
19189,893.0,Ростов,Ж,68,5,1399334.82,2,1,0,68551.37,0
199055,907.0,Ярославль,М,26,5,608262.35,2,1,0,56926.46,0
161588,870.0,Ярославль,Ж,29,4,759403.31,2,1,0,53167.13,0
222002,855.0,Ростов,М,26,1,106227.56,2,1,0,29332.93,0
151374,778.0,Ярославль,Ж,50,3,281495.17,2,1,1,113274.59,0
233196,838.0,Рыбинск,М,29,2,156585.6,2,1,0,91313.27,0
251245,673.0,Ярославль,М,34,0,,1,1,0,323502.28,0
21515,887.0,Ростов,М,41,6,1105123.88,2,1,0,229923.72,0
225929,917.0,Ярославль,Ж,65,5,740460.45,2,1,1,57855.12,0
257910,734.0,Ярославль,Ж,37,3,581373.23,2,0,0,103583.83,0
183145,817.0,Рыбинск,М,35,5,783788.69,2,1,1,106314.15,0
147317,658.0,Ярославль,М,34,0,,2,1,1,160021.31,0
211221,788.0,Ярославль,М,35,2,340264.05,2,1,1,62464.66,0
78414,674.0,Ростов,М,56,0,,1,1,0,129311.0,0
19685,681.0,Ростов,М,46,0,,1,1,1,120398.8,0
210989,806.0,Рыбинск,Ж,38,4,453723.39,2,1,1,172891.01,0
26477,772.0,Ярославль,М,41,2,964169.62,2,1,0,144091.17,0
123714,864.0,Ростов,Ж,50,1,408375.28,2,0,0,112254.36,0
204499,763.0,Рыбинск,Ж,55,1,124223.49,2,1,0,73365.79,0
150192,820.0,Рыбинск,М,53,4,366226.08,2,1,0,140026.14,0
126339,866.0,Рыбинск,Ж,39,2,895945.89,2,1,1,161408.82,0
77115,774.0,Ярославль,М,29,2,779813.55,2,0,1,91145.08,0
174365,940.0,Ярославль,Ж,44,3,1891820.81,2,1,0,203623.89,0
179397,823.0,Ярославль,М,33,3,1076239.87,2,1,1,105357.9,0
197123,801.0,Ростов,М,27,2,290931.02,2,1,1,95046.11,0
81835,883.0,Рыбинск,Ж,65,4,368282.46,2,1,0,40896.3,0
181661,847.0,Ярославль,Ж,44,0,249825.01,2,1,0,239394.86,0
226996,864.0,Ярославль,Ж,55,0,260395.14,2,1,0,99054.86,0
230466,730.0,Ярославль,Ж,70,1,,1,1,1,111211.43,0
79542,821.0,Ярославль,Ж,50,4,568501.16,2,1,0,230135.56,0
250482,815.0,Рыбинск,Ж,37,2,209062.56,2,1,0,139984.51,0
199833,706.0,Ярославль,М,33,1,,1,1,1,156280.73,0
196378,788.0,Рыбинск,М,35,0,80585.26,2,1,0,127857.71,0
144780,674.0,Ярославль,М,24,0,,1,1,1,115716.03,0
63773,809.0,Ярославль,М,40,0,44089.48,2,1,0,217586.39,0
119094,661.0,Рыбинск,Ж,67,0,,1,1,1,75208.24,0
209171,832.0,Рыбинск,М,39,6,482912.71,2,1,0,167588.67,0
195666,836.0,Рыбинск,Ж,69,2,319032.6,2,1,0,21511.14,0
141119,699.0,Ярославль,М,41,0,,1,1,0,178348.32,0
259025,818.0,Ярославль,Ж,52,0,40479.76,2,1,0,102709.61,0
66744,912.0,Ярославль,Ж,30,3,256495.22,2,1,0,160539.9,0
221139,825.0,Ярославль,Ж,42,5,892114.2,2,1,1,83641.07,0
153350,901.0,Рыбинск,М,57,2,911389.12,2,1,0,100155.08,0
116472,790.0,Ярославль,М,29,5,191012.54,2,1,1,38560.1,0
120537,859.0,Ростов,Ж,50,3,428604.54,2,0,0,115615.67,0
256333,803.0,Ярославль,М,32,5,885762.46,2,1,0,67940.36,0
34140,902.0,Ярославль,М,27,4,597507.09,2,1,0,131523.15,0
160982,823.0,Рыбинск,М,42,4,507897.7,2,0,0,120718.37,0
68908,679.0,Ростов,М,42,0,,1,1,0,198181.9,0
35237,841.0,Ярославль,Ж,52,4,983030.67,2,1,0,152870.84,0
140890,830.0,Ярославль,М,31,5,992020.79,3,1,0,81198.41,0
239147,737.0,Ярославль,Ж,34,0,,2,1,1,148157.43,0
243694,693.0,Ярославль,Ж,86,0,,1,1,1,36185.91,0
162929,745.0,Рыбинск,Ж,43,3,478373.89,2,1,1,116687.27,0
74742,691.0,Ярославль,М,44,0,,2,1,1,238327.14,0
54727,951.0,Ярославль,М,38,5,14134432.03,2,1,0,1281547.73,0
33388,796.0,Ярославль,Ж,55,4,744102.71,2,0,1,151831.6,0
87560,702.0,Ярославль,М,63,0,,2,1,1,77479.48,0
42205,938.0,Ярославль,Ж,63,6,2922265.95,2,1,1,288346.66,0
104062,779.0,Ярославль,М,28,3,165656.22,2,1,1,68886.57,0
184504,878.0,Рыбинск,Ж,36,3,801553.22,2,1,1,94871.81,0
186929,763.0,Рыбинск,Ж,65,0,,1,1,1,731421.84,0
232310,869.0,Ярославль,Ж,46,5,523014.59,2,1,0,125397.04,0
218159,683.0,Ярославль,М,40,0,,1,1,0,263602.51,0
45218,685.0,Ярославль,М,46,0,,1,1,0,154252.04,0
151070,828.0,Ярославль,Ж,39,3,1367897.88,2,1,1,159102.02,0
185449,785.0,Ярославль,Ж,40,0,39795.57,2,1,1,175027.75,0
171353,911.0,Ярославль,Ж,32,6,518375.98,2,1,0,120284.26,0
204495,786.0,Рыбинск,М,36,4,731263.91,2,1,1,187627.76,0
63387,715.0,Рыбинск,Ж,31,0,,1,1,0,80495.54,0
46215,868.0,Ярославль,Ж,39,4,1992819.57,2,0,1,391673.67,0
74494,831.0,Ярославль,М,37,5,497257.31,2,1,0,148093.02,0
178327,671.0,Ярославль,Ж,44,0,,1,1,0,120694.0,0
214953,670.0,Рыбинск,М,39,0,,1,1,1,196641.06,0
189374,880.0,Рыбинск,М,35,5,541873.06,2,1,1,100711.09,0
103302,826.0,Рыбинск,М,34,1,272502.54,2,1,0,75382.17,0
202282,819.0,Ярославль,Ж,32,0,231479.47,2,0,0,75252.23,0
125373,842.0,Ярославль,М,34,2,289722.62,2,1,0,116893.56,0
39457,801.0,Ярославль,Ж,28,3,367112.98,2,0,1,106457.14,0
77840,895.0,Ярославль,М,31,4,511666.44,2,1,0,118335.94,0
36629,820.0,Ростов,Ж,47,2,458815.56,2,1,1,108718.85,0
67889,890.0,Ярославль,М,46,3,704346.6,2,1,0,199250.12,0
69076,821.0,Ярославль,Ж,35,4,415676.34,2,0,1,125562.03,0
116773,761.0,Рыбинск,Ж,63,1,134106.93,2,1,0,27642.68,0
220041,648.0,Ярославль,Ж,59,0,,1,1,1,50326.03,0
91947,859.0,Ярославль,Ж,36,4,469802.37,2,1,0,53672.96,0
99769,910.0,Ярославль,Ж,47,5,696825.06,2,0,0,218497.68,0
257672,800.0,Ростов,М,41,3,943463.72,2,1,0,154960.13,0
89415,884.0,Рыбинск,Ж,65,4,1160465.62,2,1,0,70261.29,0
247443,813.0,Ростов,Ж,25,3,76080.91,2,1,1,22538.93,0
102228,944.0,Рыбинск,Ж,36,5,981418.96,2,1,0,197276.65,0
242193,767.0,Ярославль,Ж,52,0,,1,1,0,315243.3,0
203834,669.0,Ростов,М,41,0,,1,1,1,269613.04,0
88096,711.0,Рыбинск,Ж,31,0,,1,1,0,147705.06,0
168360,887.0,Ярославль,М,42,4,1171311.26,2,1,0,141917.09,0
168311,784.0,Ярославль,М,29,0,48889.82,2,1,0,34230.68,0
134302,865.0,Рыбинск,М,28,5,421382.14,2,1,0,38398.65,0
172967,703.0,Ярославль,М,39,0,,1,1,1,240324.41,0
253247,902.0,Рыбинск,М,68,5,1744945.87,2,0,0,89442.09,0
135469,776.0,Рыбинск,Ж,47,4,463628.59,2,1,1,34837.26,0
146343,709.0,Ярославль,Ж,65,0,,1,1,1,72805.62,0
127229,657.0,Ростов,М,44,0,,1,1,0,216194.56,0
242705,909.0,Рыбинск,Ж,33,3,393821.31,2,1,0,83425.58,0
188033,863.0,Ростов,М,42,3,500184.09,2,1,0,93518.48,0
90160,729.0,Рыбинск,Ж,41,3,251200.14,2,1,0,70649.33,0
199773,671.0,Ярославль,М,31,0,,1,1,0,311253.75,0
56963,772.0,Ростов,Ж,60,1,219558.04,2,1,1,92903.42,0
247755,798.0,Рыбинск,М,43,2,689465.72,2,1,1,57770.23,0
109227,812.0,Ярославль,М,43,2,1090732.82,2,1,1,204568.35,0
164393,915.0,Ярославль,М,36,4,647302.18,2,1,0,132120.52,0
73293,720.0,Ярославль,М,46,0,,1,1,1,149942.91,0
225243,887.0,Ярославль,Ж,73,5,813851.1,2,1,0,20995.41,0
211556,852.0,Ярославль,Ж,65,5,725068.15,2,1,1,72496.53,0
186112,845.0,Ярославль,М,44,2,1745060.8,2,0,0,128083.96,0
224858,800.0,Ярославль,Ж,53,1,616482.57,2,1,1,164381.13,0
207629,822.0,Ярославль,Ж,48,3,676185.42,2,1,0,154978.42,0
182807,703.0,Рыбинск,Ж,32,0,,2,1,0,184139.01,0
33784,787.0,Ростов,М,38,4,447588.1,3,1,0,161873.43,0
137298,933.0,Рыбинск,Ж,36,5,1887983.78,2,1,1,216623.62,0
104066,793.0,Ярославль,М,52,0,263552.33,2,1,0,253408.49,0
53219,813.0,Ярославль,М,62,3,353844.73,2,1,0,70855.07,0
226690,882.0,Ярославль,Ж,30,4,280578.54,2,1,0,126094.61,0
157322,726.0,Ярославль,Ж,66,1,430080.27,2,1,0,34386.42,0
98775,803.0,Ростов,М,54,3,582303.39,2,1,0,67665.66,0
246254,778.0,Ростов,М,65,1,79024.53,2,1,1,54483.07,0
259820,860.0,Ярославль,Ж,41,4,1317459.84,2,0,0,117341.52,0
178711,916.0,Ярославль,М,44,1,1125916.53,2,1,0,167759.18,0
149832,767.0,Ярославль,Ж,43,2,264686.44,2,1,1,101725.03,0
185438,794.0,Ярославль,Ж,53,1,820398.23,2,1,0,80258.28,0
219670,786.0,Ярославль,Ж,35,1,377195.96,2,0,0,125736.15,0
193418,721.0,Ярославль,М,32,1,,2,1,1,561705.64,0
22533,876.0,Ростов,М,35,4,638063.52,2,1,0,54865.99,0
78566,823.0,Ярославль,Ж,25,7,188998.79,2,1,1,19458.87,0
230049,651.0,Ярославль,Ж,28,0,,1,1,0,76399.96,0
194920,761.0,Рыбинск,Ж,66,3,222914.28,2,0,0,36516.02,0
85796,709.0,Ярославль,Ж,34,0,,1,1,1,143746.66,0
241800,823.0,Ярославль,Ж,56,1,309687.89,2,1,0,29434.62,0
110018,690.0,Ярославль,М,33,0,,1,1,0,150986.04,0
169443,680.0,Рыбинск,М,29,0,,1,1,0,121627.5,0
109221,778.0,Ярославль,Ж,68,3,1073677.09,2,1,0,37622.13,0
259925,878.0,Ярославль,М,33,5,391231.84,2,1,0,84859.1,0
198498,864.0,Рыбинск,М,22,1,34502.21,2,1,0,32967.58,0
238906,671.0,Рыбинск,Ж,57,0,,2,1,0,156458.15,0
176674,685.0,Ярославль,М,52,0,,1,1,0,230258.07,0
175990,683.0,Ярославль,Ж,33,0,,1,1,0,178442.39,0
206881,849.0,Ярославль,М,33,5,749035.6,2,1,1,197361.29,0
199433,768.0,Ярославль,Ж,39,3,495469.37,2,1,1,146987.61,0
205254,734.0,Рыбинск,М,58,0,,1,1,1,805496.91,0
21173,774.0,Рыбинск,М,62,0,283344.13,2,1,0,40699.54,0
125191,894.0,Ростов,М,47,5,797093.74,2,1,0,91676.47,0
240018,869.0,Рыбинск,Ж,31,4,506147.09,2,1,0,64842.98,0
122786,693.0,Ярославль,Ж,45,0,,1,1,1,167018.83,0
256808,875.0,Рыбинск,Ж,59,4,309412.66,2,1,1,34114.55,0
175313,748.0,Ярославль,Ж,68,0,,1,1,0,106903.34,0
220677,808.0,Ярославль,Ж,66,3,1201783.48,2,0,0,132837.4,0
41644,818.0,Ярославль,М,22,4,28751.28,3,1,0,86019.75,0
64274,696.0,Рыбинск,Ж,37,0,,1,1,0,248113.29,0
192448,900.0,Ярославль,М,34,3,191793.89,2,1,0,223971.2,0
113356,764.0,Ярославль,М,39,2,730447.89,2,1,1,174879.68,0
253314,740.0,Ростов,М,46,3,407391.16,2,1,0,27590.77,0
261845,895.0,Ярославль,Ж,41,5,4864753.51,2,1,1,825153.1,0
190437,780.0,Ростов,Ж,36,0,61535.87,2,1,1,151864.7,0
203490,757.0,Ростов,Ж,36,3,734482.02,2,1,0,99470.35,0
145846,805.0,Рыбинск,Ж,35,3,272066.08,2,1,1,90752.85,0
61349,841.0,Рыбинск,Ж,49,3,446187.27,2,1,0,123253.48,0
183178,817.0,Рыбинск,М,54,4,517212.87,2,1,1,118334.25,0
172752,739.0,Рыбинск,М,49,0,,2,1,1,280945.17,0
192549,891.0,Ростов,Ж,34,3,511320.28,2,1,0,93157.35,0
130093,801.0,Ярославль,М,41,3,1051902.0,2,1,0,123138.74,0
138419,831.0,Ярославль,М,59,5,546344.89,2,1,0,37976.76,0
202935,945.0,Ярославль,Ж,76,5,491021.14,2,1,1,142514.66,0
143892,814.0,Ярославль,М,37,4,357469.0,2,1,1,130941.57,0
189575,830.0,Ярославль,Ж,45,3,368292.31,2,1,0,84265.55,0
224902,872.0,Рыбинск,Ж,62,4,466621.7,2,1,0,57996.95,0
172436,856.0,Ростов,Ж,26,4,178203.2,2,0,0,16122.92,0
169654,673.0,Ярославль,М,25,0,,1,1,0,83643.58,0
117078,888.0,Рыбинск,Ж,39,4,606362.49,2,1,0,181685.13,0
155496,733.0,Ярославль,М,31,0,,1,1,0,1015386.14,0
192445,692.0,Ярославль,Ж,37,0,,1,1,0,207461.43,0
138410,860.0,Ярославль,Ж,35,3,618152.85,2,1,0,105485.95,0
102978,867.0,Ярославль,Ж,57,5,1067355.96,2,1,0,114295.89,0
220822,813.0,Рыбинск,Ж,39,0,191795.88,2,1,1,147298.04,0
175268,776.0,Ярославль,Ж,52,1,300876.04,2,0,0,82384.56,0
233416,831.0,Ярославль,М,41,3,540430.98,2,1,0,125356.29,0
78835,645.0,Ярославль,М,34,0,,1,1,1,81396.93,0
56938,828.0,Рыбинск,Ж,64,1,275860.56,2,1,0,56806.68,0
134543,820.0,Ярославль,Ж,30,2,479699.46,2,1,0,65975.01,0
216653,697.0,Ярославль,М,40,0,,1,1,1,259053.42,0
227104,819.0,Ярославль,Ж,37,1,334030.16,2,1,1,67909.19,0
216322,824.0,Ярославль,М,37,5,1041829.71,2,1,0,154671.7,0
145134,804.0,Ярославль,Ж,23,2,79741.97,2,0,1,14944.14,0
144191,741.0,Ярославль,Ж,43,0,,1,1,0,1027463.69,0
145713,876.0,Ярославль,М,40,5,2307947.36,2,0,0,287010.61,0
194211,821.0,Ярославль,М,51,5,1116091.33,2,1,0,71829.03,0
228286,787.0,Рыбинск,М,58,4,463794.31,2,1,1,23688.97,0
169753,866.0,Рыбинск,Ж,67,2,269484.46,2,1,1,26886.17,0
67907,777.0,Ярославль,Ж,36,4,1258203.76,3,0,0,71699.23,1
164213,679.0,Рыбинск,М,42,0,,2,1,0,209744.16,0
247752,826.0,Рыбинск,М,28,4,220964.0,2,1,0,95662.18,0
212401,853.0,Рыбинск,Ж,74,5,871881.08,2,1,1,102257.19,0
217028,891.0,Ярославль,М,56,3,1281968.97,2,1,0,85747.81,0
186599,649.0,Рыбинск,Ж,74,0,,1,1,1,92717.93,0
222268,766.0,Ярославль,Ж,32,0,27592.34,2,1,0,123988.59,0
220350,721.0,Ярославль,М,35,0,,1,1,0,790761.45,0
155444,757.0,Ярославль,Ж,41,0,76906.96,2,1,1,31206.73,0
259023,866.0,Ярославль,Ж,60,4,1760046.43,2,1,0,143030.7,0
73971,817.0,Ярославль,М,34,6,358584.2,2,1,0,54692.36,0
195268,804.0,Ярославль,М,36,2,92762.01,2,1,0,63594.95,0
52604,702.0,Ярославль,Ж,19,0,,1,1,1,49459.61,0
191687,804.0,Ярославль,Ж,30,3,382237.95,2,1,1,135818.45,0
239622,876.0,Рыбинск,Ж,40,4,314589.47,2,1,1,131784.29,0
87591,877.0,Рыбинск,М,27,1,149660.65,2,1,0,289079.64,0
153694,860.0,Ростов,Ж,48,0,187145.23,2,1,0,61490.39,0
97442,813.0,Ростов,Ж,49,4,661580.38,2,0,0,167093.73,0
199451,805.0,Ярославль,Ж,49,3,661269.4,2,1,1,184318.52,0
261127,722.0,Ярославль,М,32,0,,1,1,0,257536.47,0
166405,823.0,Ярославль,М,31,1,231164.16,2,1,0,52239.93,0
196712,838.0,Рыбинск,Ж,27,2,641958.93,2,1,0,45573.06,0
159604,669.0,Ярославль,Ж,33,0,,1,1,1,126714.63,0
253208,819.0,Ярославль,М,53,2,1138881.37,2,1,1,112233.87,0
143881,762.0,Ярославль,Ж,41,3,198041.99,2,1,1,89787.44,0
84833,852.0,Рыбинск,М,48,4,451392.24,2,1,1,78791.81,0
199561,819.0,Рыбинск,Ж,60,3,267908.54,2,1,0,60332.79,0
190004,718.0,Ярославль,Ж,42,0,,1,1,0,228322.38,0
100017,690.0,Ярославль,Ж,42,0,,1,1,0,165915.58,0
28628,656.0,Ярославль,М,36,0,,1,1,1,221498.95,0
203997,916.0,Ярославль,Ж,31,3,630600.33,2,1,0,114911.84,0
144007,771.0,Ростов,Ж,43,4,541202.18,2,1,1,146404.0,0
198060,849.0,Ярославль,М,37,5,910225.54,2,1,0,196691.17,0
145512,667.0,Рыбинск,М,48,0,,1,1,0,180887.5,0
72152,772.0,Рыбинск,М,43,5,376590.6,3,1,0,40596.05,0
134896,877.0,Рыбинск,М,43,5,564119.52,2,1,1,172836.05,0
261403,799.0,Ярославль,М,61,4,491156.68,3,1,0,29006.13,1
248758,795.0,Ярославль,Ж,63,3,466604.75,2,1,1,59634.88,0
228647,849.0,Рыбинск,Ж,57,0,363161.38,2,0,0,44503.25,0
56506,814.0,Рыбинск,М,31,3,630709.88,2,1,0,130352.07,0
193057,799.0,Ярославль,Ж,58,3,360268.52,2,1,1,45564.38,0
213374,763.0,Ярославль,М,46,4,718412.35,2,1,1,163251.76,0
227577,839.0,Ростов,Ж,31,4,327923.67,2,1,1,74230.0,0
66047,766.0,Ярославль,Ж,54,3,961827.01,3,1,0,57092.64,0
134190,822.0,Ярославль,М,26,2,59442.77,2,1,0,76982.44,0
242262,718.0,Ярославль,М,42,0,,2,1,1,122797.39,0
169279,885.0,Ярославль,М,39,4,613286.83,2,1,0,217277.71,0
30790,885.0,Ярославль,М,55,2,389072.82,2,1,0,159495.71,0
128020,685.0,Ярославль,М,29,0,,2,1,0,191062.88,0
110881,680.0,Ярославль,М,29,0,,1,1,1,203727.23,0
257419,761.0,Ярославль,Ж,45,5,990708.35,2,1,0,156463.55,0
